job_title,employer_name,job_publisher,job_employment_type,job_apply_link,job_city,job_google_link
Network & Cloud Developer Jobs,"Gromelski & Associates, Inc.",Security Clearance Jobs,Full-time,https://www.clearancejobs.com/jobs/8080702/network-cloud-developer?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,Manassas,https://www.google.com/search?q=jobs&gl=us&hl=en&udm=8#vhid=vt%3D20/docid%3D_qHhA1S56aOT-M2HAAAAAA%3D%3D&vssid=jobs-detail-viewer
Cyber Capability Developer (Junior),AMERICAN SYSTEMS,LinkedIn,Full-time,https://www.linkedin.com/jobs/view/cyber-capability-developer-junior-at-american-systems-4187052273?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,Springfield,https://www.google.com/search?q=jobs&gl=us&hl=en&udm=8#vhid=vt%3D20/docid%3DZSbiVoDeh8bECiipAAAAAA%3D%3D&vssid=jobs-detail-viewer
Junior DevOps Software Engineer,"Global Enterprise Services, LLC (GES)",LinkedIn,Full-time,https://www.linkedin.com/jobs/view/junior-devops-software-engineer-at-global-enterprise-services-llc-ges-4093801985?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,Fort Meade,https://www.google.com/search?q=jobs&gl=us&hl=en&udm=8#vhid=vt%3D20/docid%3DTgWOcCRa3PPNx2SkAAAAAA%3D%3D&vssid=jobs-detail-viewer
Authentication Software Engineer Java Developer,"Nissint Technologies, LLC",Indeed,Full-time,https://www.indeed.com/viewjob?jk=90eb0a9bc180ff33&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,Hanover,https://www.google.com/search?q=jobs&gl=us&hl=en&udm=8#vhid=vt%3D20/docid%3DvWJ1BXb7a2vJfX4oAAAAAA%3D%3D&vssid=jobs-detail-viewer
ServiceNow ITAM Developer,Kforce Inc,LinkedIn,Contractor,https://www.linkedin.com/jobs/view/servicenow-itam-developer-at-kforce-inc-4240502479?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,Herndon,https://www.google.com/search?q=jobs&gl=us&hl=en&udm=8#vhid=vt%3D20/docid%3DFeMq4nk3PmrzcqftAAAAAA%3D%3D&vssid=jobs-detail-viewer
Senior Software Analytic Developer Jobs,Aperio Global,Security Clearance Jobs,Full-time,https://www.clearancejobs.com/jobs/8369013/senior-software-analytic-developer?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,Annapolis Junction,https://www.google.com/search?q=jobs&gl=us&hl=en&udm=8#vhid=vt%3D20/docid%3DJrzZGlcEyu7KSgOiAAAAAA%3D%3D&vssid=jobs-detail-viewer
ServiceNow Developer/Maintainer - CLEARED,"The Squires Group, Inc.",LinkedIn,Full-time,https://www.linkedin.com/jobs/view/servicenow-developer-maintainer-cleared-at-the-squires-group-inc-4226435597?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,Springfield,https://www.google.com/search?q=jobs&gl=us&hl=en&udm=8#vhid=vt%3D20/docid%3DoJktp3RZ4IeoByIuAAAAAA%3D%3D&vssid=jobs-detail-viewer
SharePoint Developer Jobs,Booz Allen Hamilton,Security Clearance Jobs,Full-time,https://www.clearancejobs.com/jobs/8328081/sharepoint-developer?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,Fort Meade,https://www.google.com/search?q=jobs&gl=us&hl=en&udm=8#vhid=vt%3D20/docid%3DjuXHo_AhpcJJw4GyAAAAAA%3D%3D&vssid=jobs-detail-viewer
Python Application Developer | TS/SCI,Connect Talent Solutions,Indeed,Contractor,https://www.indeed.com/viewjob?jk=9ca665c42cb4fd78&utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,Ashburn,https://www.google.com/search?q=jobs&gl=us&hl=en&udm=8#vhid=vt%3D20/docid%3DYt-LIo2IwpQUYMQjAAAAAA%3D%3D&vssid=jobs-detail-viewer
ANS- Database Developer Jobs,Athenix Solutions Group,Security Clearance Jobs,Full-time,https://www.clearancejobs.com/jobs/7913523/athenix-database-developer?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,Chantilly,https://www.google.com/search?q=jobs&gl=us&hl=en&udm=8#vhid=vt%3D20/docid%3DN4qZUoJm8h4DE9buAAAAAA%3D%3D&vssid=jobs-detail-viewer
Front End Developer,Lensa,LinkedIn,Full-time,https://www.linkedin.com/jobs/view/front-end-developer-at-lensa-4237714376?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,Annapolis,https://www.google.com/search?q=jobs&gl=us&hl=en&udm=8#vhid=vt%3D20/docid%3DlJCCovmrpv2sC6G3AAAAAA%3D%3D&vssid=jobs-detail-viewer
Senior UI/Web Developer Jobs,"Tech Force Alpha, LLC",Security Clearance Jobs,Full-time,https://www.clearancejobs.com/jobs/7859968/senior-uiweb-developer?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,Annapolis Junction,https://www.google.com/search?q=jobs&gl=us&hl=en&udm=8#vhid=vt%3D20/docid%3D423hgDhH6DxI2P7_AAAAAA%3D%3D&vssid=jobs-detail-viewer
Application Developer Jobs,Cornerstone Defense,Security Clearance Jobs,Full-time,https://www.clearancejobs.com/jobs/8326984/application-developer?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,Annapolis Junction,https://www.google.com/search?q=jobs&gl=us&hl=en&udm=8#vhid=vt%3D20/docid%3DeZ9YhKreZX_vLddfAAAAAA%3D%3D&vssid=jobs-detail-viewer
Software Development Engineer,"Constellation Software Engineering, LLC (CSEngineering)",LinkedIn,Full-time,https://www.linkedin.com/jobs/view/software-development-engineer-at-constellation-software-engineering-llc-csengineering-4237185286?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,Annapolis,https://www.google.com/search?q=jobs&gl=us&hl=en&udm=8#vhid=vt%3D20/docid%3DOHyukA-xLXe9pQwLAAAAAA%3D%3D&vssid=jobs-detail-viewer
Sr. Software Developer Jobs,SCD Information Technology,Security Clearance Jobs,Full-time,https://www.clearancejobs.com/jobs/7925898/sr-software-developer?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,Annapolis Junction,https://www.google.com/search?q=jobs&gl=us&hl=en&udm=8#vhid=vt%3D20/docid%3D0tsmFLNyNmu9-KkYAAAAAA%3D%3D&vssid=jobs-detail-viewer
RSA Archer Developer,ASSYST,LinkedIn,Full-time,https://www.linkedin.com/jobs/view/rsa-archer-developer-at-assyst-4227066641?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,Sterling,https://www.google.com/search?q=jobs&gl=us&hl=en&udm=8#vhid=vt%3D20/docid%3DHTJ8Kif-5BCzcJVkAAAAAA%3D%3D&vssid=jobs-detail-viewer
Software Developer Jobs,Imagine One Technology & Management Ltd,Security Clearance Jobs,Full-time,https://www.clearancejobs.com/jobs/8183737/software-developer?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,Lexington Park,https://www.google.com/search?q=jobs&gl=us&hl=en&udm=8#vhid=vt%3D20/docid%3Dqk_mfDt_hSDNdszmAAAAAA%3D%3D&vssid=jobs-detail-viewer
Senior DevOps Developer Jobs,"Tech Force Alpha, LLC",Security Clearance Jobs,Full-time,https://www.clearancejobs.com/jobs/7859969/senior-devops-developer?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,Annapolis Junction,https://www.google.com/search?q=jobs&gl=us&hl=en&udm=8#vhid=vt%3D20/docid%3DK2GGsbFRGYxb03m9AAAAAA%3D%3D&vssid=jobs-detail-viewer
Developer Virtual Platforms,Ericsson,LinkedIn,Full-time,https://www.linkedin.com/jobs/view/developer-virtual-platforms-at-ericsson-4223380906?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,Elkridge,https://www.google.com/search?q=jobs&gl=us&hl=en&udm=8#vhid=vt%3D20/docid%3DJdKKEIB6mb5RKrW7AAAAAA%3D%3D&vssid=jobs-detail-viewer
Lead Full Stack Software Engineer,Capital One,LinkedIn,Internship,https://www.linkedin.com/jobs/view/lead-full-stack-software-engineer-at-capital-one-4235471809?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,Baltimore,https://www.google.com/search?q=jobs&gl=us&hl=en&udm=8#vhid=vt%3D20/docid%3D8zcBS9Sh4jzplSc7AAAAAA%3D%3D&vssid=jobs-detail-viewer
Software Developer Jobs,ManTech International,Security Clearance Jobs,Full-time,https://www.clearancejobs.com/jobs/8234453/software-developer?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,Hanover,https://www.google.com/search?q=jobs&gl=us&hl=en&udm=8#vhid=vt%3D20/docid%3DAZOuMIdN4MuIMWLMAAAAAA%3D%3D&vssid=jobs-detail-viewer
Data Driven Software Developer Jobs,Leidos,Security Clearance Jobs,Full-time,https://www.clearancejobs.com/jobs/8354755/data-driven-software-developer?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,Fort Meade,https://www.google.com/search?q=jobs&gl=us&hl=en&udm=8#vhid=vt%3D20/docid%3DoWkeNN_HKnkAv181AAAAAA%3D%3D&vssid=jobs-detail-viewer
"Full Stack Developer - Strong Exp in C#, Multithreading, MVC & Agile (Onsite & Hybrid) Urgent Neeed",MillenniumSoft Inc,LinkedIn,Full-time,https://www.linkedin.com/jobs/view/full-stack-developer-strong-exp-in-c%23-multithreading-mvc-agile-onsite-hybrid-urgent-neeed-at-millenniumsoft-inc-3992714945?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,Baltimore,https://www.google.com/search?q=jobs&gl=us&hl=en&udm=8#vhid=vt%3D20/docid%3DmInbrlItedWR-eqyAAAAAA%3D%3D&vssid=jobs-detail-viewer
C++ Software Developer Jobs,Survice Engineering Company,Security Clearance Jobs,Full-time,https://www.clearancejobs.com/jobs/7787322/c-software-developer?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,Lexington Park,https://www.google.com/search?q=jobs&gl=us&hl=en&udm=8#vhid=vt%3D20/docid%3DCk2-T2DLJyU23Xh0AAAAAA%3D%3D&vssid=jobs-detail-viewer
Software Engineer - Apprentice,"Independent Software, Inc.",LinkedIn,Full-time,https://www.linkedin.com/jobs/view/software-engineer-apprentice-at-independent-software-inc-4145774415?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,Ellicott City,https://www.google.com/search?q=jobs&gl=us&hl=en&udm=8#vhid=vt%3D20/docid%3DA5HIjaZd2xXnsggNAAAAAA%3D%3D&vssid=jobs-detail-viewer
.NET Developer Jobs,TEKsystems c/o Allegis Group,Security Clearance Jobs,Full-time,https://www.clearancejobs.com/jobs/8346515/net-developer?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,Stafford,https://www.google.com/search?q=jobs&gl=us&hl=en&udm=8#vhid=vt%3D20/docid%3D4w0z6G8KXTIDz80TAAAAAA%3D%3D&vssid=jobs-detail-viewer
"ServiceNow Developer, Applications - Junior","The Squires Group, Inc.",LinkedIn,Full-time,https://www.linkedin.com/jobs/view/servicenow-developer-applications-junior-at-the-squires-group-inc-4207367023?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,Sterling,https://www.google.com/search?q=jobs&gl=us&hl=en&udm=8#vhid=vt%3D20/docid%3D6sz9qWH0xMGHuZ3WAAAAAA%3D%3D&vssid=jobs-detail-viewer
Sr Cloud Developer Jobs,Apex Systems,Security Clearance Jobs,Full-time,https://www.clearancejobs.com/jobs/8311602/sr-cloud-developer?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,,https://www.google.com/search?q=jobs&gl=us&hl=en&udm=8#vhid=vt%3D20/docid%3DnBQP3aJPLntgY1jxAAAAAA%3D%3D&vssid=jobs-detail-viewer
Software Engineer - TAK,hatch I.T.,LinkedIn,Full-time,https://www.linkedin.com/jobs/view/software-engineer-tak-at-hatch-i-t-4223734646?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,Warrenton,https://www.google.com/search?q=jobs&gl=us&hl=en&udm=8#vhid=vt%3D20/docid%3DuXiCaEzO1RXGuiRrAAAAAA%3D%3D&vssid=jobs-detail-viewer
"Lead Software Engineer, Full Stack ( Cloud Operations Resilience Engineering)",Capital One,LinkedIn,Internship,https://www.linkedin.com/jobs/view/lead-software-engineer-full-stack-cloud-operations-resilience-engineering-at-capital-one-4235470731?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,Baltimore,https://www.google.com/search?q=jobs&gl=us&hl=en&udm=8#vhid=vt%3D20/docid%3DNCQFzN134K5C3pP9AAAAAA%3D%3D&vssid=jobs-detail-viewer
Specialized CNO Developer,"REDLattice, Inc.",LinkedIn,Full-time,https://www.linkedin.com/jobs/view/specialized-cno-developer%C2%A0-at-redlattice-inc-4221294936?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,Annapolis,https://www.google.com/search?q=jobs&gl=us&hl=en&udm=8#vhid=vt%3D20/docid%3DInNiwCRHS8aD81LrAAAAAA%3D%3D&vssid=jobs-detail-viewer
Senior ServiceNow Developer Jobs,The Judge Group,Security Clearance Jobs,Full-time,https://www.clearancejobs.com/jobs/8364424/senior-servicenow-developer?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,Warrenton,https://www.google.com/search?q=jobs&gl=us&hl=en&udm=8#vhid=vt%3D20/docid%3DtZydsBu6UuFfBRDAAAAAAA%3D%3D&vssid=jobs-detail-viewer
Software Engineering Development Lead,MAG Aerospace,LinkedIn,Part-time,https://www.linkedin.com/jobs/view/software-engineering-development-lead-at-mag-aerospace-4139262685?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,,https://www.google.com/search?q=jobs&gl=us&hl=en&udm=8#vhid=vt%3D20/docid%3DKlcJ8cUtBKqNFLiFAAAAAA%3D%3D&vssid=jobs-detail-viewer
"Lead Software Engineer, Full Stack, Bank Tech",Capital One,LinkedIn,Internship,https://www.linkedin.com/jobs/view/lead-software-engineer-full-stack-bank-tech-at-capital-one-4235475324?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,Fredericksburg,https://www.google.com/search?q=jobs&gl=us&hl=en&udm=8#vhid=vt%3D20/docid%3DczQyj7EZDDcLTMD9AAAAAA%3D%3D&vssid=jobs-detail-viewer
ServiceNow Developer Jobs,Leidos,Security Clearance Jobs,Full-time,https://www.clearancejobs.com/jobs/8357830/servicenow-developer?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,Baltimore,https://www.google.com/search?q=jobs&gl=us&hl=en&udm=8#vhid=vt%3D20/docid%3DZADU0jiCcYEVKZ88AAAAAA%3D%3D&vssid=jobs-detail-viewer
"Senior Software Engineer, Full Stack(Enterprise Platforms Technology)",Capital One,LinkedIn,Internship,https://www.linkedin.com/jobs/view/senior-software-engineer-full-stack-enterprise-platforms-technology-at-capital-one-4235478038?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,Fredericksburg,https://www.google.com/search?q=jobs&gl=us&hl=en&udm=8#vhid=vt%3D20/docid%3DEtkXPfbI64c8mcVSAAAAAA%3D%3D&vssid=jobs-detail-viewer
Instructional System Developer Jobs,CACI,Security Clearance Jobs,Full-time,https://www.clearancejobs.com/jobs/8318167/instructional-system-developer?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,Frederick,https://www.google.com/search?q=jobs&gl=us&hl=en&udm=8#vhid=vt%3D20/docid%3D0T-LQhczf6MLVFKBAAAAAA%3D%3D&vssid=jobs-detail-viewer
"Data Engineer, Mid",Booz Allen Hamilton,LinkedIn,Full-time,https://www.linkedin.com/jobs/view/data-engineer-mid-at-booz-allen-hamilton-4227183037?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,Chantilly,https://www.google.com/search?q=jobs&gl=us&hl=en&udm=8#vhid=vt%3D20/docid%3DH8aaVQaGlwrbXJ3UAAAAAA%3D%3D&vssid=jobs-detail-viewer
Junior UI/Web Developer Jobs,"Tech Force Alpha, LLC",Security Clearance Jobs,Full-time,https://www.clearancejobs.com/jobs/7859973?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,Annapolis Junction,https://www.google.com/search?q=jobs&gl=us&hl=en&udm=8#vhid=vt%3D20/docid%3DtDbkDz6G1-qZ5j4PAAAAAA%3D%3D&vssid=jobs-detail-viewer
"Sr. Software Engineer, Back End",Capital One,LinkedIn,Internship,https://www.linkedin.com/jobs/view/sr-software-engineer-back-end-at-capital-one-4235471636?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,Fredericksburg,https://www.google.com/search?q=jobs&gl=us&hl=en&udm=8#vhid=vt%3D20/docid%3Dg35S92rjAEdTZ6-cAAAAAA%3D%3D&vssid=jobs-detail-viewer
"Lead Software Engineer, Full Stack ( Cloud Operations Resilience Engineering)",Capital One,LinkedIn,Internship,https://www.linkedin.com/jobs/view/lead-software-engineer-full-stack-cloud-operations-resilience-engineering-at-capital-one-4235467867?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,Fredericksburg,https://www.google.com/search?q=jobs&gl=us&hl=en&udm=8#vhid=vt%3D20/docid%3Da1R46LuiTVLgCXtxAAAAAA%3D%3D&vssid=jobs-detail-viewer
Software Engineer/ Developer,MillenniumSoft Inc,LinkedIn,Full-time,https://www.linkedin.com/jobs/view/software-engineer-developer-at-millenniumsoft-inc-3992722298?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,Sparks,https://www.google.com/search?q=jobs&gl=us&hl=en&udm=8#vhid=vt%3D20/docid%3DD2KttlbPJa9qCo_nAAAAAA%3D%3D&vssid=jobs-detail-viewer
Front-End UI/UX Developer Jobs,BCore,Security Clearance Jobs,Full-time,https://www.clearancejobs.com/jobs/8291896/front-end-uiux-developer?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,Chantilly,https://www.google.com/search?q=jobs&gl=us&hl=en&udm=8#vhid=vt%3D20/docid%3DOkZ6tHKVowW2i77YAAAAAA%3D%3D&vssid=jobs-detail-viewer
"Senior Software Engineer, iOS, Bank Tech",Capital One,LinkedIn,Internship,https://www.linkedin.com/jobs/view/senior-software-engineer-ios-bank-tech-at-capital-one-4235474139?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,Fredericksburg,https://www.google.com/search?q=jobs&gl=us&hl=en&udm=8#vhid=vt%3D20/docid%3DnGv9A_S94zNPVgx-AAAAAA%3D%3D&vssid=jobs-detail-viewer
"Senior Lead Software Engineer, Back End",Capital One,LinkedIn,Internship,https://www.linkedin.com/jobs/view/senior-lead-software-engineer-back-end-at-capital-one-4235477964?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,Fredericksburg,https://www.google.com/search?q=jobs&gl=us&hl=en&udm=8#vhid=vt%3D20/docid%3Dps2deCIXgMgnZ5ARAAAAAA%3D%3D&vssid=jobs-detail-viewer
"Lead Software Engineer - Back End, (Cloud Operations Resilience Engineering)",Capital One,LinkedIn,Internship,https://www.linkedin.com/jobs/view/lead-software-engineer-back-end-cloud-operations-resilience-engineering-at-capital-one-4235471597?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,Fredericksburg,https://www.google.com/search?q=jobs&gl=us&hl=en&udm=8#vhid=vt%3D20/docid%3DtjPbCciHRcxmBCSeAAAAAA%3D%3D&vssid=jobs-detail-viewer
Lead Mobile Engineer (Android),Capital One,LinkedIn,Internship,https://www.linkedin.com/jobs/view/lead-mobile-engineer-android-at-capital-one-4235479498?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,Fredericksburg,https://www.google.com/search?q=jobs&gl=us&hl=en&udm=8#vhid=vt%3D20/docid%3DiIFjSJbm1zoOz62ZAAAAAA%3D%3D&vssid=jobs-detail-viewer
